DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2007-03-01,2.75,0.8,,,122622,1.9,1.65,1.85,1.85
2007-03-02,2.75,0.8,,,5640,2.0,1.9,2.0,2.0
2007-03-05,2.75,0.8,,,78740,1.99,1.7,1.7,1.7
2007-03-06,2.75,0.8,,,57704,1.85,1.7,1.85,1.85
2007-03-07,2.75,0.8,,,63915,1.8,1.7,1.8,1.8
2007-03-08,2.75,0.8,,,56562,1.8,1.7,1.8,1.8
2007-03-09,2.75,0.8,,,80878,1.8,1.8,1.8,1.8
2007-03-14,2.75,0.8,,,8000,1.71,1.7,1.7,1.7
2007-03-15,2.75,0.8,,,134728,1.8,1.72,1.72,1.72
2007-03-16,2.75,0.8,,,15759,1.74,1.71,1.71,1.71
2007-03-21,2.75,0.8,,,36999,1.72,1.7,1.7,1.7
2007-03-22,2.75,0.8,,,30866,1.71,1.7,1.71,1.71
2007-03-23,2.75,0.8,,,32019,1.75,1.7,1.7,1.7
2007-03-26,2.75,0.8,,,9000,1.71,1.7,1.7,1.7
2007-03-27,2.75,0.8,,,5000,1.7,1.7,1.7,1.7
2007-03-28,2.75,0.8,,,320634,1.9,1.7,1.9,1.9
2007-03-29,2.75,0.8,,,10000,1.89,1.89,1.89,1.89
2007-03-30,2.75,0.8,,,1101367,1.89,1.75,1.76,1.76
2007-04-02,2.75,0.8,,,524,1.76,1.76,1.76,1.76
2007-04-03,2.75,0.8,,,112277,1.65,1.5,1.65,1.65
2007-04-04,2.75,0.8,,,10181,1.8,1.51,1.8,1.8
2007-04-05,2.75,0.8,,,494938,1.74,1.66,1.74,1.74
2007-04-10,2.75,0.8,,,1758,1.66,1.66,1.66,1.66
2007-04-12,2.75,0.8,,,680,1.61,1.6,1.6,1.6
2007-04-13,2.75,0.8,,,1700,1.6,1.6,1.6,1.6
2007-04-16,2.75,0.8,,,100800,1.7,1.6,1.7,1.7
2007-04-17,2.75,0.8,,,86920,1.7,1.7,1.7,1.7
2007-04-18,2.75,0.8,,,140100,1.62,1.6,1.6,1.6
