DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2017-05-10,9.0,3.75,,,19251,7.15,6.59,7.15,6.96
2017-05-11,9.0,3.75,,,0,0.0,0.0,0.0,6.96
2017-05-12,9.0,3.75,,,11600,7.1,7.0,7.0,7.05
2017-05-15,9.0,3.75,,,100,7.5,7.5,7.5,7.5
2017-05-16,9.0,3.75,,,40300,7.5,7.15,7.5,7.41
2017-05-17,9.0,3.75,,,0,0.0,0.0,7.5,7.41
2017-05-18,9.0,3.75,,,9573,7.5,7.45,7.45,7.48
2017-05-19,9.0,3.75,,,96500,7.5,7.4,7.5,7.46
2017-05-22,9.0,3.75,,,9454,7.5,7.5,7.5,7.5
2017-05-24,9.0,3.75,,,4730,7.5,6.8,7.5,7.12
2017-05-25,9.0,3.75,,,14538,7.5,7.5,7.5,7.5
2017-05-26,9.0,3.75,,,385646,7.5,7.5,7.5,7.5
2017-05-29,9.0,3.75,,,108877,7.5,7.5,7.5,7.5
2017-05-30,9.0,3.75,,,8700,7.5,7.2,7.5,7.29
2017-05-31,9.0,3.75,,,3665,7.5,7.5,7.5,7.5
2017-06-01,9.0,3.75,,,126334,7.5,7.5,7.5,7.5
2017-06-02,9.0,3.75,,,100000,7.6,7.5,7.51,7.5
2017-06-05,9.0,3.75,,,216,8.0,8.0,8.0,8.0
2017-06-06,9.0,3.75,,,5000,7.6,7.6,7.6,7.6
2017-06-07,9.0,3.75,,,12309,8.0,7.7,7.7,7.75
2017-06-08,9.0,3.75,,,260000,7.75,7.5,7.51,7.57
2017-06-09,9.0,3.75,,,500,7.75,7.75,7.75,7.75
2017-06-12,9.0,3.75,,,267,7.9,7.9,7.9,7.9
2017-06-13,9.0,3.75,,,49733,7.9,7.9,7.9,7.9
2017-06-14,9.0,3.75,,,17745,8.0,7.9,7.9,7.96
2017-06-15,9.0,3.75,,,24255,8.3,8.0,8.3,8.06
2017-06-16,9.0,3.75,,,5823,8.55,8.3,8.55,8.34
2017-06-19,9.0,3.75,,,0,0.0,0.0,8.55,8.34
2017-06-20,9.0,3.75,,,3713,9.0,9.0,9.0,9.0
2017-06-21,9.0,3.75,,,24910,9.0,8.0,8.0,8.45
2017-06-22,9.0,3.75,,,2000,8.0,8.0,8.0,8.0
2017-06-23,9.0,3.75,,,227,8.0,8.0,8.0,8.0
2017-06-26,9.0,3.75,,,8000,7.96,7.9,7.9,7.92
2017-06-27,9.0,3.75,,,5331,8.0,8.0,8.0,8.0
2017-06-28,9.0,3.75,,,8300,8.0,8.0,8.0,8.0
2017-06-29,9.0,3.75,,,8119,8.0,7.8,8.0,7.95
2017-06-30,9.0,3.75,,,5770,7.8,7.8,7.8,7.8
2017-07-03,9.0,3.75,,,2623,8.0,7.8,7.8,7.85
2017-07-04,9.0,3.75,,,0,0.0,0.0,7.8,7.85
2017-07-05,9.0,3.75,,,374621,8.6,8.5,8.51,8.51
2017-07-06,9.5,3.75,,,3000,9.5,9.0,9.5,9.25
2017-07-07,9.5,3.75,,,0,0.0,0.0,9.5,9.25
2017-07-10,9.5,3.75,,,8126,9.0,8.5,8.5,8.73
2017-07-11,10.0,3.75,,,463,10.0,10.0,10.0,10.0
2017-07-12,10.0,3.75,,,1500,10.0,10.0,10.0,10.0
2017-07-13,10.0,3.75,,,0,0.0,0.0,10.0,10.0
2017-07-14,10.0,3.75,,,41354,10.0,10.0,10.0,10.0
2017-07-17,10.0,3.75,,,2425,10.0,8.0,8.0,9.59
2017-07-18,10.0,3.75,,,17148,10.0,9.99,10.0,10.0
2017-07-19,10.0,3.75,,,300,10.0,10.0,10.0,10.0
2017-07-20,10.0,3.75,,,1813,10.0,10.0,10.0,10.0
2017-07-21,10.0,3.75,,,0,0.0,0.0,10.0,10.0
2017-07-24,10.0,3.75,,,33400,10.0,9.0,9.6,9.26
2017-07-25,10.0,3.75,,,4699,10.0,9.5,9.5,9.53
2017-07-26,10.0,3.75,,,0,0.0,0.0,9.5,9.53
2017-07-27,10.0,3.75,,,1226,9.6,9.5,9.6,9.58
2017-07-28,10.0,3.75,,,6500,9.61,9.6,9.6,9.6
2017-07-31,10.0,3.75,,,7866,9.0,9.0,9.0,9.0
2017-08-02,10.0,3.75,,,5762,9.5,8.5,8.5,8.7
2017-08-03,10.0,3.75,,,26000,8.7,8.0,8.0,8.01
2017-08-04,10.0,3.75,,,0,0.0,0.0,8.0,8.01
2017-08-08,10.0,3.8,,,6500,9.5,8.0,9.5,9.15
2017-08-09,10.0,3.8,,,0,0.0,0.0,9.5,9.15
2017-08-10,10.0,3.8,,,0,0.0,0.0,9.5,9.15
2017-08-11,10.0,3.8,,,20513,8.1,8.05,8.05,8.07
2017-08-14,10.0,3.8,,,39730,8.07,7.8,7.8,7.88
2017-08-15,10.0,3.8,,,6000,7.88,6.8,6.8,7.35
2017-08-16,10.0,3.8,,,500,7.0,7.0,7.0,7.0
